match_num,teams,match_id,winner
106,"Braum,Lucian,TwistedFate,Urgot,MasterYi,Neeko,Ezreal,Thresh,Irelia,Ivern",2929422696,1
107,"Shaco,Braum,Lucian,Ahri,Sion,Zyra,Kayn,Neeko,Talon,Ezreal",2930872917,1
108,"Camille,Ezreal,Brand,Katarina,Irelia,Jinx,Rumble,Shaco,Alistar,Yasuo",2929802494,1
109,"Thresh,Kaisa,RekSai,Yasuo,Riven,Annie,Jhin,Rammus,Brand,MasterYi",2929768929,1
110,"Poppy,Lucian,LeeSin,Akali,Rakan,Jhin,Pyke,Pantheon,MasterYi,Neeko",2929772300,0
111,"Katarina,Poppy,Caitlyn,Blitzcrank,Elise,Alistar,Kennen,Jayce,Shaco,Lucian",2929735725,1
112,"Shaco,Lissandra,Yasuo,Blitzcrank,Shen,Alistar,Elise,Riven,Jhin,Irelia",2929716906,0
113,"Ezreal,Akali,Kayn,Fiora,Lulu,Anivia,Veigar,Velkoz,Shaco,Riven",2929699878,1
114,"Ezreal,Kennen,Vi,Fiddlesticks,Galio,XinZhao,Blitzcrank,Twitch,Yorick,Akali",2929648748,1
115,"Leblanc,Jax,Riven,Nunu,Ezreal,Shaco,Neeko,Fiddlesticks,Maokai,TwistedFate",2929625645,0
116,"Thresh,Shen,Kalista,Camille,Galio,Udyr,Garen,Viktor,Azir,Karthus",2922012160,0
117,"Viktor,Graves,Jhin,Zoe,Pyke,Azir,Yasuo,Xerath,Leblanc,Kayn",2918741412,1
118,"Zilean,Ahri,Kayn,Heimerdinger,Jayce,Zed,Yasuo,Khazix,Alistar,Viktor",2918694495,0
119,"Jhin,Aatrox,Karma,Viktor,Leblanc,Fiora,Irelia,Fiddlesticks,Caitlyn,Ekko",2918700263,0
120,"Nidalee,Yasuo,Ahri,Aatrox,Brand,Kayn,Ryze,Fiora,Rakan,Jhin",2918654844,1
121,"Pyke,Riven,Ashe,Galio,Kindred,Thresh,Camille,Yasuo,Rumble,Ekko",2908889113,1
122,"Viktor,Hecarim,Akali,Pyke,Yasuo,Fiddlesticks,Urgot,Draven,Galio,Camille",2908167582,1
123,"Ryze,Poppy,Lucian,Pantheon,Blitzcrank,Aatrox,Kaisa,Pyke,Graves,Katarina",2906334549,1
124,"Kaisa,Braum,Lux,Aatrox,Graves,Pantheon,Kassadin,Leona,Sivir,Poppy",2906322024,1
125,"Warwick,Nautilus,Khazix,Zed,Mordekaiser,Pyke,Kaisa,Shaco,Karthus,Cassiopeia",2930689005,1
126,"Neeko,Vladimir,Camille,Irelia,Viktor,Leblanc,Nocturne,Thresh,Lucian,Yasuo",2928624004,0
127,"Alistar,Fiora,Leblanc,Shaco,Jhin,RekSai,Vayne,Sion,Lulu,Yasuo",2928497081,1
128,"Gangplank,Neeko,Leona,Khazix,Cassiopeia,Teemo,AurelionSol,Jayce,Nocturne,Pyke",2926005887,0
129,"Lucian,Kennen,Khazix,Braum,Lux,Brand,Urgot,Tristana,Leblanc,Shaco",2925978859,0
130,"Annie,Hecarim,Yasuo,Aatrox,Swain,Gangplank,Zoe,Fiddlesticks,Lucian,Shaco",2925955158,0
131,"Lissandra,Rammus,Neeko,Ezreal,Kayn,Swain,Janna,Maokai,Leblanc,Shaco",2925399504,0
132,"Jayce,Shaco,Teemo,Fiddlesticks,Brand,TwistedFate,Nocturne,Ezreal,Pyke,Camille",2925384763,0
133,"Neeko,Lux,Urgot,XinZhao,Ezreal,Aatrox,Leblanc,Shaco,Yasuo,Leona",2925380178,1
134,"XinZhao,Braum,Lucian,Swain,Irelia,Kayn,Zoe,Alistar,Vladimir,Nocturne",2925127105,1
135,"Aatrox,Alistar,Kaisa,Camille,Rumble,Lissandra,Zed,Xayah,Elise,Thresh",2907873494,1
136,"Singed,Ahri,Thresh,Graves,Sivir,Ezreal,Syndra,Shaco,Kled,Braum",2907403641,1
137,"Teemo,MissFortune,Kassadin,Kayn,Nautilus,Twitch,Soraka,Renekton,Taliyah,Kled",2907352881,1
138,"Jayce,Sivir,Leblanc,Morgana,XinZhao,Draven,Yasuo,LeeSin,Rakan,Teemo",2907312751,1
139,"Gangplank,Shaco,Orianna,Kaisa,Bard,Thresh,Riven,Nidalee,Zoe,Lucian",2907303650,1
140,"Katarina,Braum,Twitch,Viktor,LeeSin,Taliyah,Bard,Sivir,Aatrox,Swain",2907275179,0
141,"Pantheon,Bard,Zed,Kaisa,Nidalee,Sivir,Taliyah,Thresh,Illaoi,Talon",2907226825,1
142,"Lucian,XinZhao,Rumble,Rammus,Aatrox,Fiora,Viktor,Braum,Nocturne,Talon",2905629108,0
143,"Nocturne,Lissandra,Taliyah,Irelia,Soraka,Ezreal,Aatrox,Rengar,Viktor,Taric",2905589252,0
144,"Urgot,Kindred,Sivir,Thresh,Heimerdinger,Irelia,Blitzcrank,Graves,MissFortune,Lissandra",2905557721,1
145,"LeeSin,Aatrox,Akali,Blitzcrank,Neeko,Irelia,Kayn,Ezreal,Fiddlesticks,Kennen",2930209822,0
146,"Aatrox,Jax,Xerath,Akali,Pyke,Neeko,LeeSin,Renekton,Karthus,Braum",2929483897,1
147,"Cassiopeia,Thresh,Caitlyn,Mordekaiser,Rammus,Yasuo,Aatrox,Pyke,Hecarim,Renekton",2929456496,0
148,"Riven,Pantheon,Malphite,Blitzcrank,Tristana,Neeko,Sivir,Urgot,Hecarim,Soraka",2929436089,0
149,"Talon,Jhin,Sona,Fiora,Zoe,Pyke,Ezreal,Nunu,Fizz,Irelia",2929378074,1
150,"JarvanIV,Cassiopeia,Irelia,Lucian,Leona,Aatrox,Thresh,Fiora,Jhin,Khazix",2929380905,0
151,"Lucian,Neeko,Mordekaiser,LeeSin,Leona,Jax,TwistedFate,Rammus,Akali,Caitlyn",2929355041,0
152,"Yasuo,Irelia,Zed,Alistar,LeeSin,Cassiopeia,Pyke,Teemo,Khazix,Neeko",2929350780,0
153,"Alistar,Leblanc,Jhin,Garen,Kayn,Aatrox,Neeko,Lucian,Thresh,Akali",2928736659,0
154,"Zoe,Bard,Hecarim,Irelia,Swain,Jax,Nunu,Sivir,TwistedFate,Alistar",2926000429,1
155,"Singed,Fiddlesticks,Lucian,Cassiopeia,LeeSin,Tristana,Katarina,Riven,Lulu,Elise",2930496458,1
156,"Blitzcrank,Ezreal,Sion,Neeko,Ekko,Urgot,Kayn,Yasuo,Rakan,Brand",2930638626,0
157,"Lucian,Urgot,Rengar,Soraka,Heimerdinger,Ezreal,Neeko,Nidalee,Riven,Blitzcrank",2930634441,1
158,"Zoe,Ziggs,Elise,Sona,Jayce,LeeSin,Leona,Neeko,Yasuo,Cassiopeia",2930598373,0
