match_num,teams,match_id,winner
140,"Fizz,Braum,LeeSin,Lucian,Zac,Nasus,Yasuo,Leblanc,Nami,XinZhao",2895163349,0
141,"Twitch,Lulu,Jax,Zilean,Camille,Braum,Lucian,Xerath,Garen,Udyr",2877922459,1
142,"Xayah,Rakan,Lux,Poppy,Yasuo,Thresh,Udyr,Akali,Sion,Lucian",2862778430,0
143,"Lucian,Irelia,Pyke,Malzahar,Hecarim,Sion,Fizz,Braum,Tristana,LeeSin",2862318794,0
144,"Xerath,Pantheon,Xayah,Kayn,Rakan,Ahri,Rumble,TahmKench,Trundle,Lucian",2862340662,0
145,"Nami,Sion,Irelia,Kaisa,LeeSin,MasterYi,Ryze,Tristana,Pyke,Darius",2862225374,1
146,"Kayn,Azir,Caitlyn,Urgot,Janna,MissFortune,Thresh,Kassadin,Kindred,Chogath",2861594465,0
147,"Irelia,Draven,Braum,Kennen,Kindred,MissFortune,Fiddlesticks,Urgot,Velkoz,Thresh",2861347938,1
148,"Yasuo,Lucian,Thresh,Malphite,Kayn,Nocturne,Pantheon,Garen,MissFortune,Braum",2858932895,1
149,"Tryndamere,Gragas,MissFortune,Leona,Akali,Ekko,Nautilus,Pantheon,Kaisa,Alistar",2858896706,1
150,"Ezreal,Leona,Khazix,Urgot,Neeko,Riven,Kennen,MasterYi,Cassiopeia,Thresh",2929924428,1
151,"Soraka,Rengar,Blitzcrank,Vayne,Orianna,Thresh,Jhin,Graves,Cassiopeia,Gragas",2929921219,1
152,"Taric,Lissandra,Jayce,Rengar,Lucian,Karma,Fiddlesticks,Garen,Jhin,Zed",2929226638,0
153,"Morgana,Malzahar,Nidalee,Draven,Camille,Kassadin,Ezreal,Thresh,Riven,Amumu",2929223615,0
154,"Fiora,Akali,Darius,MasterYi,Ezreal,Kaisa,Riven,Rumble,Zyra,Khazix",2929014535,1
155,"Ryze,Gragas,Lucian,Nami,Irelia,Camille,Galio,Rengar,Yasuo,Ekko",2928911387,1
156,"Pyke,Gragas,Ezreal,Graves,Ziggs,Zed,Elise,Alistar,Teemo,Sivir",2928372798,0
