match_num,teams,match_id,winner
132,"Kaisa,Ekko,Kayn,Gangplank,Thresh,Urgot,Zoe,Xayah,Rengar,Braum",2892762550,1
133,"Darius,Elise,Ahri,Morgana,Jinx,Swain,Caitlyn,Pyke,Yasuo,LeeSin",2879461299,1
134,"Soraka,MissFortune,Poppy,Karthus,Nocturne,Thresh,XinZhao,Xerath,Aatrox,Jinx",2871188465,0
135,"Zed,Tristana,Evelynn,Malphite,Thresh,Xayah,Nami,LeeSin,Urgot,Swain",2871175781,1
136,"Shaco,Jax,Ziggs,Jhin,Veigar,Nautilus,Zed,Draven,Neeko,Khazix",2931302694,1
137,"Lucian,Swain,Neeko,Nocturne,Zyra,Evelynn,Vayne,Viktor,Jayce,Fiddlesticks",2931244496,0
138,"Karthus,Draven,Zilean,Tryndamere,Leona,MasterYi,Ezreal,Camille,Nami,Zed",2930982634,1
139,"Lissandra,Shaco,Leona,Poppy,Kaisa,Vi,Trundle,Ziggs,Xerath,Caitlyn",2920395907,0
140,"Garen,Xayah,Thresh,Gragas,Vladimir,Kassadin,Yorick,Bard,LeeSin,Varus",2903541936,1
141,"XinZhao,Kaisa,Poppy,Ekko,Thresh,Zyra,Nocturne,Jax,Lucian,Blitzcrank",2903522013,0
142,"Irelia,Xayah,Lissandra,Kayn,Lux,Nami,Ezreal,Viktor,Zoe,Warwick",2896173557,1
143,"Graves,Lissandra,Rengar,Vayne,Morgana,Amumu,Viktor,Xayah,Rakan,Annie",2895782516,1
144,"XinZhao,Ekko,Xayah,Rakan,Sion,Mordekaiser,Annie,Varus,Nami,Trundle",2895748598,0
145,"Sion,Xayah,Rakan,Nunu,Ryze,Lucian,Camille,Sona,Urgot,Ahri",2895732080,1
146,"Xayah,Rakan,Viktor,Talon,Fizz,Thresh,TwistedFate,Garen,Graves,Sivir",2895654729,0
147,"Urgot,Zoe,Lissandra,Rammus,Lucian,Yasuo,MasterYi,Taric,Xayah,Rakan",2895485660,1
148,"Singed,Malzahar,Twitch,Camille,Alistar,Urgot,Xayah,Rakan,Evelynn,Kassadin",2894459315,1
149,"Singed,Anivia,Jayce,Thresh,Zac,Caitlyn,Camille,Fiora,Leblanc,Nautilus",2886840862,1
150,"Kindred,Sion,Nami,Rumble,Draven,Jhin,Singed,Thresh,Akali,Shyvana",2885585079,0
151,"Corki,Singed,Jhin,Kayn,Leona,Morgana,Rumble,Xayah,Hecarim,Gangplank",2885590500,0
152,"Sion,Warwick,Kaisa,Lulu,Zed,Karthus,Jax,Pyke,Ezreal,Singed",2884684655,1
153,"Fizz,Singed,Rengar,Nami,Lucian,Yasuo,Morgana,Elise,Sion,Vayne",2884630867,0
154,"Jhin,Gangplank,Evelynn,TwistedFate,Rakan,Lucian,Azir,XinZhao,Singed,Braum",2884603404,0
155,"Lucian,Kassadin,Graves,Ryze,Morgana,Leona,Ashe,Amumu,Mordekaiser,Poppy",2931429393,0
156,"Nidalee,Yasuo,Zed,Ezreal,Thresh,Lucian,Velkoz,Kassadin,Neeko,Nocturne",2931413919,0
157,"Jax,Leona,Jinx,Kassadin,Evelynn,Xayah,Graves,Morgana,Karthus,Mordekaiser",2930789315,1
158,"Fiora,Kassadin,Rengar,Lucian,Thresh,LeeSin,Kled,Caitlyn,Lissandra,Janna",2930307416,0
159,"Lucian,Thresh,Orianna,Rengar,Renekton,Ezreal,Kassadin,Camille,Sona,Ryze",2930245741,0
160,"Kaisa,Jax,Taric,Leblanc,LeeSin,Akali,Pyke,Xerath,Lucian,Kayn",2930230453,1
161,"Brand,Khazix,Ezreal,Gragas,Teemo,Akali,Jhin,Janna,MasterYi,Rumble",2923599677,0
162,"Ornn,Kennen,Yasuo,Shaco,Sivir,Twitch,Thresh,Zoe,Lulu,MasterYi",2923587018,1
163,"Kaisa,Garen,Nidalee,Zoe,Bard,Leblanc,Jax,Rengar,Jhin,Janna",2923557908,1
164,"MissFortune,Camille,Thresh,Viktor,Fiora,Ekko,Graves,Darius,Jhin,Velkoz",2918472386,0
165,"Vayne,Camille,Riven,Velkoz,Alistar,Jhin,Zilean,MasterYi,Garen,TwistedFate",2918398599,0
166,"Xerath,Lucian,Fiora,Talon,Zac,Brand,Shaco,Sivir,Poppy,Malzahar",2918387133,0
167,"Malzahar,Singed,Sion,Jax,Sivir,Alistar,Graves,Jayce,Lucian,Veigar",2918349185,1
168,"Jhin,Leona,Xerath,Shaco,Karthus,Taliyah,Lucian,Garen,Nami,Galio",2913578532,1
169,"Jhin,Alistar,LeeSin,Ryze,Karthus,Kaisa,Gangplank,Sona,MasterYi,Syndra",2913542628,1
170,"Lux,Jhin,Karma,Syndra,MasterYi,Camille,Zilean,Annie,Singed,Sivir",2913289736,1
171,"Hecarim,Lucian,Thresh,Cassiopeia,Kennen,Fiddlesticks,Kalista,Yasuo,Rumble,Gragas",2929758752,0
172,"Poppy,Lucian,LeeSin,Akali,Rakan,Jhin,Pyke,Pantheon,MasterYi,Neeko",2929772300,0
173,"Blitzcrank,Shen,Nunu,Cassiopeia,MissFortune,Nami,Lucian,LeeSin,Chogath,Riven",2929746217,0
174,"Pyke,Ziggs,Lucian,Jax,Hecarim,Graves,Veigar,Fiora,Thresh,MissFortune",2929698332,1
175,"Ezreal,Akali,Kayn,Fiora,Lulu,Anivia,Veigar,Velkoz,Shaco,Riven",2929699878,1
176,"Ashe,Thresh,Vayne,Evelynn,Leblanc,Lucian,Nocturne,Karthus,Irelia,Soraka",2912614465,0
177,"Fiora,Zilean,Tristana,Corki,Taliyah,Lucian,LeeSin,Thresh,Sion,Cassiopeia",2912584680,0
178,"Ashe,Irelia,Yasuo,Rengar,Soraka,Graves,Zoe,Taric,Kennen,Kled",2912518056,1
179,"Vladimir,AurelionSol,Leona,XinZhao,Sivir,LeeSin,Sion,Lucian,Ivern,Nami",2912502412,0
180,"Shaco,Xerath,Urgot,Fiddlesticks,Tristana,Nautilus,Talon,Lissandra,Pantheon,Kaisa",2912477610,1
181,"Kaisa,Lux,Kayle,Kindred,Sion,Rakan,Ezreal,Gangplank,Leblanc,Fiddlesticks",2927467692,0
182,"Annie,Lulu,Camille,Leona,Vayne,Poppy,Kindred,Zed,Rumble,Lucian",2927470679,1
183,"Lucian,Jax,Kindred,Nami,Katarina,Nunu,Pantheon,Rakan,Ezreal,Aatrox",2927446219,0
184,"Jax,Kindred,Xayah,Zed,Zyra,Gragas,Ryze,Malphite,Irelia,Elise",2927428051,0
185,"Irelia,Varus,Thresh,Diana,Aatrox,TahmKench,Ahri,Pantheon,LeeSin,Kaisa",2925903095,0
186,"Sona,Kaisa,Orianna,Khazix,Mordekaiser,Kindred,Jax,TwistedFate,Lucian,Fiddlesticks",2924212673,1
187,"Chogath,Khazix,Kassadin,Janna,Viktor,Graves,Annie,Kayle,Thresh,Ezreal",2924168994,1
188,"Graves,Draven,Malphite,Brand,Soraka,Sion,Kindred,Jhin,Ahri,Velkoz",2923687726,1
189,"Kayn,Leona,Xayah,Nasus,Ahri,Camille,Kindred,Lucian,Leblanc,Alistar",2920121093,1
190,"Camille,Vladimir,Pantheon,Lucian,Thresh,Ekko,Rengar,Yasuo,Janna,Gragas",2920098344,0
